step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,type_TRANSFER,origBalanceDiscrepancy,destBalanceDiscrepancy,vraiValeur,valeurPredite
18,193204.24,66747.0,0.0,52838.4,246042.64,0,126457.24,-2.9103830456733704e-11,0,0
3,521678.46,0.0,0.0,10269700.81,10670907.24,1,521678.46,120472.0300000012,0,0
15,113049.11,162271.0,49221.89,805176.06,764684.74,0,0.0,153540.43000000005,0,0
20,135739.74,60720.65,0.0,1519659.03,1655398.77,0,75019.09,0.0,0,0
18,1021194.38,1021194.38,0.0,0.0,0.0,1,0.0,1021194.38,1,1
17,119204.4,38145.0,0.0,1261371.4,1380575.8,0,81059.4,-2.3283064365386963e-10,0,0
16,527552.24,9573.0,0.0,14838399.99,15365952.23,0,517979.24,0.0,0,0
14,382405.49,0.0,0.0,4070466.07,4452871.56,1,382405.49,0.0,0,0
20,200903.29,0.0,0.0,13315883.46,13516786.76,0,200903.29,-0.0099999997764825,0,0
15,49209.53,49959.0,749.47,534455.77,583665.29,0,0.0,0.0100000000093132,0,0
14,1054083.39,204423.0,0.0,85790.83,1139874.22,1,849660.3899999999,0.0,0,0
13,138437.69,0.0,0.0,765449.76,903887.45,0,138437.69,0.0,0,0
19,97543.19,107500.0,9956.81,906129.92,1003673.12,0,0.0,-0.0099999998928979,0,0
17,54235.7,54235.7,0.0,0.0,54235.7,0,0.0,0.0,1,1
12,1113517.52,141.0,0.0,0.0,1113517.52,1,1113376.52,0.0,0,0
15,150522.98,103626.0,0.0,1474515.16,1625038.14,0,46896.98000000001,0.0,0,0
22,183385.35,183385.35,0.0,0.0,0.0,1,0.0,183385.35,1,1
23,137193.49,0.0,0.0,1559105.26,1696298.75,1,137193.49,0.0,0,0
19,194520.05,171152.74,0.0,329742.74,714149.18,0,23367.31,-189886.39000000007,0,0
18,54921.01,128.0,0.0,1931893.68,1986814.68,0,54793.01,0.0100000000093132,0,0
17,231921.51,0.0,0.0,377901.58,609823.09,1,231921.51,1.1641532182693479e-10,0,0
11,159977.13,7195.0,0.0,623385.27,783362.39,0,152782.13,0.0100000000093132,0,0
9,113807.79,0.0,0.0,142873.39,256681.18,0,113807.79,0.0,0,0
19,169388.81,0.0,0.0,5075788.21,5245177.02,0,169388.81,0.0,0,0
18,68869.82,0.0,0.0,2616824.56,2685694.39,1,68869.82,-0.0100000002421438,0,0
18,433014.53,50574.0,0.0,1158056.38,1591070.91,0,382440.53,0.0,0,0
23,86708.05,26325.0,0.0,1841143.01,1927851.06,0,60383.05,0.0,0,0
20,26628.01,0.0,0.0,712628.48,739256.48,0,26628.01,0.0100000000093132,0,0
11,140321.93,0.0,0.0,267598.29,407920.23,0,140321.93,-0.0100000000093132,0,0
20,219133.17,70870.0,0.0,275141.93,494275.1,0,148263.17,0.0,0,0
10,38610.78,24544.0,0.0,0.0,38610.78,0,14066.78,0.0,0,0
0,133472.07,0.0,0.0,1932385.14,2065857.21,0,133472.07,0.0,0,0
14,953206.3,0.0,0.0,1632497.39,2585703.69,1,953206.3,0.0,0,0
19,51597.54,30463.0,0.0,0.0,51597.54,0,21134.54,0.0,0,0
1,58924.16,58924.16,0.0,0.0,0.0,1,0.0,58924.16,1,1
16,83799.59,0.0,0.0,2999849.77,3083649.36,0,83799.59,0.0,0,0
14,307766.02,55263.0,0.0,532930.65,840696.67,0,252503.02,0.0,0,0
12,145305.73,0.0,0.0,261869.37,407175.1,0,145305.73,0.0,0,0
20,339645.32,264409.19,0.0,528998.99,868644.32,1,75236.13,-0.0099999998928979,0,0
13,131557.57,215.0,0.0,1022786.07,1154343.64,0,131342.57,0.0,0,0
13,56590.06,0.0,0.0,1640539.47,1697129.53,0,56590.06,0.0,0,0
22,239687.54,0.0,0.0,1003538.14,1243225.67,0,239687.54,0.0100000000093132,0,0
12,58982.25,202235.0,143252.75,0.0,58982.25,0,0.0,0.0,0,0
10,95329.09,0.0,0.0,969918.58,1093824.47,0,95329.09,-28576.800000000047,0,0
13,243441.92,50515.0,0.0,285192.5,528634.42,0,192926.92,0.0,0,0
18,88635.81,24937.0,0.0,812375.13,901010.94,0,63698.81,0.0,0,0
12,155926.42,155926.42,0.0,369481.23,525407.65,0,0.0,0.0,1,1
15,218770.54,0.0,0.0,572871.33,791641.87,0,218770.54,0.0,0,0
22,460635.82,460635.82,0.0,544728.69,1005364.51,0,0.0,0.0,1,1
12,73631.79,0.0,0.0,169013.7,242645.49,0,73631.79,0.0,0,0
4,2219475.13,2219475.13,0.0,589145.32,2808620.45,0,0.0,-4.656612873077393e-10,1,1
18,627568.15,86079.0,0.0,1630680.41,2258248.56,0,541489.15,0.0,0,0
18,92619.27,0.0,0.0,775844.53,939421.17,0,92619.27,-70957.37,0,0
14,50825.98,0.0,0.0,103407.18,154233.16,0,50825.98,0.0,0,0
11,54191.43,0.0,0.0,1771182.81,1825374.24,0,54191.43,0.0,0,0
10,456893.92,164266.0,0.0,0.0,456893.92,1,292627.92,0.0,0,0
18,196828.01,0.0,0.0,1698990.67,1895818.68,0,196828.01,0.0,0,0
20,21322.87,0.0,0.0,273021.92,294344.79,0,21322.87,0.0,0,0
16,154210.88,10014.0,0.0,4936326.58,5090537.46,0,144196.88,0.0,0,0
18,486981.79,9684.0,0.0,5990.58,492972.37,1,477297.79,0.0,0,0
11,129627.4,0.0,0.0,1061452.93,987622.04,0,129627.4,203458.2899999998,0,0
19,348849.43,0.0,0.0,1032889.34,1381738.78,0,348849.43,-0.0100000000093132,0,0
17,909478.68,0.0,0.0,20000000.0,20909478.68,1,909478.68,0.0,0,0
11,4498.54,0.0,0.0,2757810.43,2762308.97,0,4498.54,0.0,0,0
12,47962.65,9993.0,0.0,0.0,47962.65,0,37969.65,0.0,0,0
23,483713.23,483713.23,0.0,11048671.02,11532384.25,0,0.0,0.0,1,1
10,205838.65,32756.0,0.0,34336.5,60584.26,0,173082.65,179590.88999999998,0,0
19,420330.71,420330.71,0.0,99227.28,519557.99,0,0.0,0.0,1,1
19,152759.5,28280.0,0.0,2051761.11,2204520.61,0,124479.5,4.656612873077393e-10,0,0
9,101238.21,56192.0,0.0,374831.67,476069.88,0,45046.21000000001,0.0,0,0
18,146916.38,12990.0,0.0,0.0,146916.38,0,133926.38,0.0,0,0
19,98058.08,0.0,0.0,2268888.03,2167630.96,0,98058.08,199315.1499999999,0,0
18,578646.02,49929.0,0.0,0.0,578646.02,1,528717.02,0.0,0,0
13,148334.81,104722.0,0.0,0.0,148334.81,0,43612.81,0.0,0,0
11,332436.99,0.0,0.0,3747510.4,4079947.4,0,332436.99,-0.0100000002421438,0,0
10,133975.66,0.0,0.0,1602572.73,1522334.53,0,133975.66,214213.85999999987,0,0
15,905171.61,0.0,0.0,2987456.27,3892627.88,1,905171.61,0.0,0,0
16,1191669.35,1191669.35,0.0,0.0,0.0,1,0.0,1191669.35,1,1
16,840316.11,40490.0,0.0,0.0,1874196.76,1,799826.11,-1033880.65,0,0
15,239020.3,0.0,0.0,355685.38,594705.68,0,239020.3,-1.1641532182693479e-10,0,0
19,337753.09,5528.0,0.0,0.0,337753.09,0,332225.09,0.0,0,0
19,103706.4,32501.0,0.0,9696921.72,9800628.13,0,71205.4,-0.0099999997764825,0,0
19,60605.89,26630.0,0.0,0.0,60605.89,0,33975.89,0.0,0,0
19,117727.06,0.0,0.0,121230.23,238957.3,0,117727.06,-0.0100000000093132,0,0
14,352475.6,0.0,0.0,375884.37,728359.97,0,352475.6,0.0,0,0
14,1180142.54,0.0,0.0,10247965.34,11432174.92,1,1180142.54,-4067.0400000009686,0,0
13,53842.76,0.0,0.0,8852059.85,8905902.61,0,53842.76,0.0,0,0
10,317511.96,5168.0,0.0,99613.61,417125.57,0,312343.96,0.0,0,0
18,133050.01,297883.0,164832.99,0.0,133050.01,0,0.0,0.0,0,0
12,31019.99,309514.5,278494.51,1408275.15,1439295.14,0,0.0,0.0,0,0
13,69565.3,0.0,0.0,4938666.03,5008231.33,0,69565.3,0.0,0,0
18,489387.45,7128.0,0.0,9086214.85,9575602.31,1,482259.45,-0.0100000016391277,0,0
13,235433.23,0.0,0.0,423554.64,658987.87,0,235433.23,0.0,0,0
4,2925111.67,2925111.67,0.0,0.0,0.0,1,0.0,2925111.67,1,1
12,729078.34,729078.34,0.0,0.0,0.0,1,0.0,729078.34,1,1
16,102944.98,133246.67,30301.69,248901.21,351846.19,0,-2.9103830456733704e-11,0.0,0,0
17,64904.69,0.0,0.0,1741301.03,1806205.72,0,64904.69,0.0,0,0
12,76757.29,50965.0,0.0,172670.24,249427.53,0,25792.289999999997,-2.9103830456733704e-11,0,0
17,43901.0,0.0,0.0,249060.61,292961.61,1,43901.0,0.0,0,0
12,158542.11,0.0,0.0,2865476.14,3024018.25,0,158542.11,0.0,0,0
12,105403.29,0.0,0.0,781130.58,886533.87,1,105403.29,0.0,0,0
12,366645.33,25582.0,0.0,118963.04,485608.37,0,341063.33,0.0,0,0
10,308068.44,36374.0,0.0,0.0,308068.44,0,271694.44,0.0,0,0
10,91273.75,0.0,0.0,1669369.13,1760642.88,0,91273.75,0.0,0,0
19,147533.42,50063.0,0.0,911931.07,1392780.4,0,97470.42,-333315.9099999999,0,0
20,79337.85,0.0,0.0,522239.57,601577.41,0,79337.85,0.0100000000093132,0,0
18,348495.54,0.0,0.0,2684171.82,3032667.36,0,348495.54,0.0,0,0
19,135019.24,0.0,0.0,173080.68,308099.91,0,135019.24,0.0100000000093132,0,0
6,656118.37,656118.37,0.0,161482.64,817601.02,0,0.0,-0.0100000000093132,1,1
18,255419.52,0.0,0.0,276674.0,532093.52,0,255419.52,0.0,0,0
9,211381.47,57426.87,0.0,1401719.06,8185442.6,0,153954.6,-6572342.069999999,0,0
22,239544.88,298.0,0.0,78694.95,318239.83,1,239246.88,0.0,0,0
10,127292.19,103210.0,0.0,0.0,127292.19,0,24082.19,0.0,0,0
15,23367.77,5128.0,0.0,555072.09,578439.86,0,18239.77,0.0,0,0
0,5058.74,0.0,0.0,1226354.05,1231412.78,0,5058.74,0.0100000000093132,0,0
20,268204.0,54644.0,0.0,106048.82,374252.82,0,213560.0,0.0,0,0
11,95148.06,424186.0,329037.94,0.0,95148.06,0,0.0,0.0,0,0
3,6370726.84,6370726.84,0.0,49570.47,6420297.31,0,0.0,0.0,1,1
12,118568.97,164.0,0.0,537153.67,655722.64,0,118404.97,0.0,0,0
17,31978.02,0.0,0.0,1856757.91,1888735.93,0,31978.02,0.0,0,0
14,233411.25,297856.94,64445.68,733507.18,966918.43,0,-0.0100000000093132,0.0,0,0
20,101859.16,20459.0,0.0,0.0,101859.16,0,81400.16,0.0,0,0
16,330276.25,0.0,0.0,1389005.51,1719281.76,0,330276.25,0.0,0,0
21,111336.94,124751.0,13414.06,0.0,111336.94,1,0.0,0.0,0,0
20,164792.54,0.0,0.0,481264.61,646057.14,0,164792.54,0.0100000000093132,0,0
22,68152.56,0.0,0.0,210683.94,278836.5,0,68152.56,0.0,0,0
11,114889.61,114889.61,0.0,0.0,0.0,1,0.0,114889.61,1,1
13,186054.19,33753.0,0.0,95750.65,281804.84,0,152301.19,-5.820766091346741e-11,0,0
11,126931.77,0.0,0.0,528970.34,655902.11,0,126931.77,0.0,0,0
17,104828.18,18577.0,0.0,1177634.36,1282462.54,0,86251.18,0.0,0,0
20,161015.32,0.0,0.0,3444101.1,3605116.42,0,161015.32,0.0,0,0
0,730574.39,730574.39,0.0,183897.18,914471.57,0,0.0,1.1641532182693479e-10,1,1
18,119355.55,0.0,0.0,612862.67,732218.22,0,119355.55,1.1641532182693479e-10,0,0
15,265099.56,0.0,0.0,1766630.17,2031729.73,0,265099.56,0.0,0,0
23,66953.72,0.0,0.0,313135.73,380089.44,1,66953.72,0.0099999999511055,0,0
23,14405.63,0.0,0.0,30618178.28,30632583.91,0,14405.63,0.0,0,0
15,10000000.0,15614246.07,5614246.07,0.0,0.0,1,0.0,10000000.0,1,1
14,3892156.3,3892156.3,0.0,5663227.36,9555383.66,0,0.0,0.0,1,1
18,197688.21,265.0,0.0,0.0,197688.21,0,197423.21,0.0,0,0
11,130770.56,0.0,0.0,595095.37,725865.93,0,130770.56,-1.1641532182693479e-10,0,0
19,194594.76,4359.0,0.0,38695.73,233290.49,0,190235.76,2.9103830456733704e-11,0,0
17,15247.01,20978.0,5730.99,0.0,44150.24,0,0.0,-28903.23,0,0
15,429119.6,51131.0,0.0,3910487.99,4339607.59,0,377988.6,0.0,0,0
16,117204.63,0.0,0.0,698680.77,815885.4,0,117204.63,0.0,0,0
18,91816.4,0.0,0.0,3222785.13,3314601.53,0,91816.4,0.0,0,0
21,206285.57,0.0,0.0,554181.65,760467.22,0,206285.57,0.0,0,0
11,10155.79,8010.0,0.0,43893.75,54049.54,0,2145.790000000001,0.0,0,0
11,209886.23,53698.0,0.0,0.0,209886.23,0,156188.23,0.0,0,0
11,116642.73,10824.0,0.0,0.0,116642.73,0,105818.73,0.0,0,0
10,343013.81,45439.0,0.0,4787485.37,5130499.18,0,297574.81,0.0,0,0
18,360528.54,20940.0,0.0,818455.57,1178984.12,0,339588.54,-0.0100000002421438,0,0
12,476706.79,5446.0,0.0,30149.0,752641.1,0,471260.79,-245785.31,0,0
19,56766.89,0.0,0.0,63656.75,120423.63,1,56766.89,0.0099999999947613,0,0
15,459170.13,208100.0,0.0,0.0,459170.13,0,251070.13,0.0,0,0
20,172416.64,19240.0,0.0,0.0,172416.64,0,153176.64,0.0,0,0
17,112197.08,18711.0,0.0,2474806.69,2587003.76,0,93486.08,0.0100000002421438,0,0
12,1525575.29,0.0,0.0,4841880.25,6367455.54,1,1525575.29,0.0,0,0
10,74438.35,0.0,0.0,232937.55,307375.89,0,74438.35,0.0100000000093132,0,0
21,67916.96,144604.0,76687.04,239287.86,307204.81,0,0.0,0.0100000000093132,0,0
20,37283.72,10287.0,0.0,0.0,37283.72,0,26996.72,0.0,0,0
17,234175.89,259387.0,25211.11,356719.35,590895.24,0,0.0,0.0,0,0
6,889.76,889.76,0.0,0.0,0.0,1,0.0,889.76,1,1
15,185689.87,0.0,0.0,636382.4,822072.27,0,185689.87,0.0,0,0
18,57205.91,7128.0,0.0,697540.06,754745.97,0,50077.91,1.1641532182693479e-10,0,0
14,125200.24,0.0,0.0,142969.23,268169.47,0,125200.24,5.820766091346741e-11,0,0
20,37291.62,0.0,0.0,278656.66,315948.28,0,37291.62,-5.820766091346741e-11,0,0
14,12606.53,265543.0,252936.47,1048240.95,1060847.47,0,0.0,0.0100000000093132,0,0
11,72490.95,121.0,0.0,0.0,72490.95,0,72369.95,0.0,0,0
17,113989.0,0.0,0.0,1153959.28,1267948.28,0,113989.0,0.0,0,0
19,76827.52,0.0,0.0,259633.43,336460.95,0,76827.52,0.0,0,0
11,208060.81,0.0,0.0,259923.97,467984.78,0,208060.81,0.0,0,0
19,10137.67,0.0,0.0,44470.59,54608.26,0,10137.67,-7.275957614183426e-12,0,0
10,2207.04,21416.0,19208.96,112260.45,114467.49,0,0.0,-1.4551915228366852e-11,0,0
13,246101.03,57298.0,0.0,247280.41,493381.43,0,188803.03,0.0100000000093132,0,0
9,471324.15,0.0,0.0,1001396.23,1472720.38,0,471324.15,0.0,0,0
14,77552.44,0.0,0.0,1562156.68,1639709.11,0,77552.44,0.0099999997764825,0,0
13,223290.82,0.0,0.0,1714282.56,1937573.38,0,223290.82,2.3283064365386963e-10,0,0
12,44878.02,512418.0,467539.98,132077.17,176955.19,0,0.0,0.0,0,0
3,1715635.41,1715635.41,0.0,0.0,1715635.41,0,0.0,0.0,1,1
13,567194.97,54638.73,0.0,2535077.4,3102272.37,0,512556.24,0.0,0,0
18,105523.76,9200.0,0.0,923479.93,1029003.69,0,96323.76,1.1641532182693479e-10,0,0
19,1135.46,0.0,0.0,506001.17,507136.63,0,1135.46,0.0,0,0
11,216842.32,154279.0,0.0,0.0,216842.32,0,62563.32000000001,0.0,0,0
19,61716.78,0.0,0.0,859247.59,920964.37,1,61716.78,0.0,0,0
8,271890.72,0.0,0.0,1233702.15,2581338.81,0,271890.72,-1075745.9400000002,0,0
19,200992.3,85391.0,0.0,7455894.23,7656886.53,0,115601.3,0.0,0,0
18,31499.29,0.0,0.0,731457.82,762957.11,0,31499.29,0.0,0,0
9,263431.32,0.0,0.0,607671.81,1230740.5,1,263431.32,-359637.3699999999,0,0
11,127665.47,323211.57,195546.11,1160627.22,1288292.69,0,0.0099999999511055,0.0,0,0
19,134889.2,0.0,0.0,633486.05,768375.25,0,134889.2,0.0,0,0
14,159899.63,0.0,0.0,671907.0,831806.63,1,159899.63,0.0,0,0
10,892376.71,892376.71,0.0,0.0,0.0,1,0.0,892376.71,1,1
18,1269602.24,10812.0,0.0,291042.38,1560644.63,1,1258790.24,-0.0099999997764825,0,0
17,241549.11,0.0,0.0,1685071.47,1926620.58,0,241549.11,0.0,0,0
18,237144.75,0.0,0.0,1069332.07,1306476.81,1,237144.75,0.0100000000093132,0,0
12,100041.14,7623.0,0.0,0.0,100041.14,0,92418.14,0.0,0,0
12,103716.0,5088.0,0.0,1553389.03,1657105.03,0,98628.0,0.0,0,0
15,202519.51,52320.0,0.0,0.0,202519.51,0,150199.51,0.0,0,0
14,298746.77,0.0,0.0,3142515.27,3449534.11,1,298746.77,-8272.069999999832,0,0
10,1705752.75,0.0,0.0,22270696.15,23976448.9,1,1705752.75,0.0,0,0
10,60961.47,0.0,0.0,546142.03,607103.5,0,60961.47,0.0,0,0
9,87328.31,203965.0,116636.69,205451.86,292780.16,0,0.0,0.0100000000093132,0,0
12,260379.91,0.0,0.0,1611868.94,1872248.85,0,260379.91,-2.3283064365386963e-10,0,0
10,59716.37,0.0,0.0,109137.86,168854.23,1,59716.37,0.0,0,0
16,462707.3,0.0,0.0,1576400.64,2039107.94,0,462707.3,0.0,0,0
20,259157.55,0.0,0.0,294697.89,553855.44,0,259157.55,0.0,0,0
20,105146.04,0.0,0.0,881820.2,986966.24,0,105146.04,0.0,0,0
13,92727.67,295.0,0.0,78408.59,171136.26,0,92432.67,0.0,0,0
12,129406.95,0.0,0.0,614780.92,744187.87,0,129406.95,0.0,0,0
18,17587.18,0.0,0.0,402597.4,420184.58,0,17587.18,0.0,0,0
17,1217532.67,50619.0,0.0,0.0,1217532.67,1,1166913.67,0.0,0,0
21,210176.23,0.0,0.0,351838.46,562014.69,0,210176.23,1.1641532182693479e-10,0,0
17,124771.72,0.0,0.0,354118.8,478890.52,0,124771.72,0.0,0,0
10,33964.87,33964.87,0.0,0.0,33964.87,0,0.0,0.0,1,1
22,50915.2,347603.0,296687.8,0.0,50915.2,0,0.0,0.0,0,0
20,97243.4,22151.0,0.0,0.0,97243.4,0,75092.4,0.0,0,0
10,2986719.87,9554.0,0.0,303169.55,3569907.48,1,2977165.87,-280018.06000000006,0,0
14,36577.58,0.0,0.0,1242898.51,1279476.09,0,36577.58,0.0,0,0
20,78692.24,50528.0,0.0,233631.93,312324.17,0,28164.240000000005,0.0,0,0
8,103763.23,12792.0,0.0,52150.0,75652.04,0,90971.23,80261.18999999999,0,0
19,220125.88,0.0,0.0,4104480.69,4324606.57,0,220125.88,0.0,0,0
10,338013.92,51493.0,0.0,370475.63,708489.56,0,286520.92,-0.0100000000093132,0,0
12,82125.49,0.0,0.0,523615.71,605741.2,0,82125.49,1.1641532182693479e-10,0,0
10,53599.53,0.0,0.0,3983189.21,4036788.75,0,53599.53,-0.0100000002421438,0,0
12,386812.03,51026.0,0.0,332202.22,719014.25,0,335786.03,0.0,0,0
11,2269100.97,5703.0,0.0,85490.91,2354591.88,1,2263397.97,4.656612873077393e-10,0,0
18,425913.76,46650.51,0.0,553389.05,852823.43,0,379263.25,126479.38,0,0
20,136403.1,0.0,0.0,1533917.58,1670320.68,0,136403.1,2.3283064365386963e-10,0,0
10,263990.44,102485.0,0.0,281288.6,545279.04,0,161505.44,0.0,0,0
20,96623.75,92533.0,0.0,5314449.39,5411073.14,0,4090.75,0.0,0,0
14,363610.4,507923.0,144312.6,177801.52,541411.93,0,0.0,-0.0100000000093132,0,0
19,274322.58,13223.0,0.0,159884.92,434207.49,0,261099.58,0.0100000000093132,0,0
13,452813.81,755706.0,302892.19,0.0,452813.81,0,0.0,0.0,0,0
14,38107.29,0.0,0.0,413982.86,452090.14,0,38107.29,0.0099999999511055,0,0
11,44997.29,87025.0,42027.71,58859.0,103856.29,0,0.0,1.4551915228366852e-11,0,0
14,149722.15,0.0,0.0,6078844.44,7035307.21,0,149722.15,-806740.6199999992,0,0
16,58995.51,0.0,0.0,1610185.54,1669181.04,0,58995.51,0.0100000000093132,0,0
16,210454.67,0.0,0.0,573890.02,784344.69,1,210454.67,1.1641532182693479e-10,0,0
19,18591.95,23873.0,5281.05,0.0,18591.95,0,0.0,0.0,0,0
15,221408.8,0.0,0.0,235951.92,457360.71,0,221408.8,0.0099999999511055,0,0
17,560862.11,0.0,0.0,666362.85,1227224.96,0,560862.11,0.0,0,0
19,213303.47,41354.0,0.0,0.0,270870.48,0,171949.47,-57567.00999999998,0,0
11,161189.89,0.0,0.0,4917195.8,5078385.69,0,161189.89,-9.313225746154783e-10,0,0
10,379407.6,6033.0,0.0,0.0,379407.6,0,373374.6,0.0,0,0
10,181770.55,911767.0,729996.45,1153994.73,1335765.28,0,0.0,0.0,0,0
19,148626.92,0.0,0.0,2894152.33,3042779.25,0,148626.92,0.0,0,0
7,60021.36,9971.0,0.0,0.0,60021.36,1,50050.36,0.0,0,0
13,231083.97,0.0,0.0,1379886.02,1610969.99,0,231083.97,0.0,0,0
11,75782.7,0.0,0.0,1028529.82,1104312.52,0,75782.7,0.0,0,0
2,49366.79,0.0,0.0,3016092.06,3065458.84,0,49366.79,0.0100000002421438,0,0
20,230410.95,11444.0,0.0,361539.11,591950.06,0,218966.95,0.0,0,0
18,192987.03,84596.0,0.0,78907.22,271894.25,0,108391.03,0.0,0,0
11,308678.91,68.0,0.0,3300766.41,3869869.48,0,308610.91,-260424.15999999968,0,0
20,42213.92,0.0,0.0,314521.94,356735.85,0,42213.92,0.0100000000093132,0,0
14,327722.55,19417.0,0.0,0.0,327722.55,0,308305.55,0.0,0,0
11,151424.67,872.0,0.0,0.0,151424.67,0,150552.67,0.0,0,0
14,5081.0,90772.0,85691.0,373250.21,378331.21,0,0.0,0.0,0,0
11,339566.66,0.0,0.0,1071437.89,1411004.55,0,339566.66,-2.3283064365386963e-10,0,0
10,261199.9,0.0,0.0,2015689.92,2276889.82,0,261199.9,0.0,0,0
20,35338.74,0.0,0.0,117730.14,153068.88,0,35338.74,0.0,0,0
10,628554.05,62394.54,0.0,1486687.21,2115241.26,0,566159.51,0.0,0,0
16,99582.48,101469.0,1886.52,0.0,99582.48,0,0.0,0.0,0,0
18,24880.66,0.0,0.0,2525481.55,2550362.21,0,24880.66,0.0,0,0
13,534451.2,0.0,0.0,11473188.93,12007640.13,0,534451.2,-1.862645149230957e-09,0,0
23,355876.01,0.0,0.0,798689.56,1154565.57,0,355876.01,0.0,0,0
15,224334.44,99894.0,0.0,0.0,224334.44,0,124440.44,0.0,0,0
19,59126.76,21062.0,0.0,487403.52,546530.28,0,38064.76,0.0,0,0
10,228520.93,21162.0,0.0,310145.8,538666.73,0,207358.93,0.0,0,0
22,143921.87,15656.89,0.0,2274902.06,2418823.94,0,128264.98,-0.0099999997764825,0,0
18,41853.63,0.0,0.0,91569.87,133423.5,0,41853.63,0.0,0,0
15,67152.01,0.0,0.0,157615.41,224767.43,0,67152.01,-0.0100000000093132,0,0
10,122428.72,0.0,0.0,718908.94,841337.66,0,122428.72,-1.1641532182693479e-10,0,0
21,79987.28,61407.0,0.0,634215.37,714202.65,0,18580.28,0.0,0,0
18,200007.62,0.0,0.0,6792674.75,6992682.36,0,200007.62,0.0099999997764825,0,0
16,247432.04,31929.03,0.0,1414591.4,1662023.44,0,215503.01,0.0,0,0
13,234371.88,0.0,0.0,464902.8,699274.68,0,234371.88,-1.1641532182693479e-10,0,0
18,5738.79,0.0,0.0,382060.1,387798.89,0,5738.79,-5.820766091346741e-11,0,0
10,414534.41,406821.0,0.0,796693.18,1211227.59,0,7713.409999999974,0.0,0,0
11,108956.64,520352.0,411395.36,642347.21,742687.07,0,0.0,8616.780000000028,0,0
11,129005.0,0.0,0.0,416365.18,545370.18,0,129005.0,-1.1641532182693479e-10,0,0
21,195296.73,0.0,0.0,318441.11,513737.84,1,195296.73,-5.820766091346741e-11,0,0
9,361770.21,0.0,0.0,1286749.57,1648519.77,0,361770.21,0.0100000000093132,0,0
19,116631.24,6060.0,0.0,3801165.43,3917796.67,0,110571.24,4.656612873077393e-10,0,0
18,136778.45,59196.0,0.0,1541507.51,1678285.96,1,77582.45000000001,0.0,0,0
13,211554.77,6966.0,0.0,770075.49,981630.26,0,204588.77,0.0,0,0
14,70900.02,52155.0,0.0,29292.42,100192.44,0,18745.020000000004,0.0,0,0
10,79435.38,0.0,0.0,276962.37,356397.75,0,79435.38,0.0,0,0
20,196903.17,0.0,0.0,1368819.5,1565722.68,0,196903.17,-0.0100000000093132,0,0
20,373843.83,0.0,0.0,945496.69,1319340.53,0,373843.83,-0.0100000000093132,0,0
20,160202.33,0.0,0.0,312410.9,472613.24,0,160202.33,-0.0100000000093132,0,0
14,281447.94,92475.0,0.0,89046.09,370494.03,0,188972.94,0.0,0,0
14,100109.03,100109.03,0.0,0.0,0.0,1,0.0,100109.03,1,1
18,762369.05,0.0,0.0,3549465.87,4311834.92,1,762369.05,0.0,0,0
10,80250.75,0.0,0.0,2796778.94,2877029.69,0,80250.75,0.0,0,0
17,73478.32,0.0,0.0,194310.75,267789.07,1,73478.32,0.0,0,0
19,177076.7,10168.0,0.0,964726.62,1141803.32,1,166908.7,0.0,0,0
23,31670.5,0.0,0.0,367851.18,399521.68,0,31670.5,0.0,0,0
19,644588.09,18774.0,0.0,0.0,644588.09,1,625814.09,0.0,0,0
11,49372.94,49372.94,0.0,0.0,0.0,1,0.0,49372.94,1,1
17,130444.64,0.0,0.0,597907.21,728351.85,0,130444.64,0.0,0,0
20,93536.5,9054.07,0.0,366897.29,460433.8,0,84482.43,-0.0100000000093132,0,0
22,68261.31,10606.0,0.0,1378034.23,1446295.54,0,57655.31,0.0,0,0
15,179679.92,0.0,0.0,2887770.74,3067450.66,0,179679.92,0.0,0,0
15,67247.13,7.0,0.0,93408.42,160655.55,0,67240.13,0.0,0,0
13,352945.85,0.0,0.0,1510271.88,1863217.73,1,352945.85,0.0,0,0
14,79224.63,36384.0,0.0,151237.78,230462.41,0,42840.630000000005,0.0,0,0
13,419155.13,105932.0,0.0,425494.31,844649.45,0,313223.13,-0.0100000000093132,0,0
13,63976.14,0.0,0.0,94133.26,158109.4,0,63976.14,0.0,0,0
14,113002.67,14373.0,0.0,1102293.99,1215296.66,0,98629.67,0.0,0,0
14,42596.84,0.0,0.0,1300441.35,1642849.32,0,42596.84,-299811.1299999999,0,0
14,348011.57,210322.53,0.0,3500194.41,3848205.98,0,137689.04,0.0,0,0
19,92146.62,22532.0,0.0,10417663.38,10509810.0,1,69614.62,0.0,0,0
12,142215.75,0.0,0.0,2424879.88,2567095.62,0,142215.75,0.0099999997764825,0,0
14,289520.04,0.0,0.0,844936.18,1134456.21,1,289520.04,0.0100000000093132,0,0
11,102426.11,0.0,0.0,519739.91,622166.02,1,102426.11,0.0,0,0
12,278522.74,0.0,0.0,1210888.18,1489410.93,0,278522.74,-0.0100000000093132,0,0
21,82839.62,0.0,0.0,12156017.9,12238857.53,0,82839.62,-0.0099999997764825,0,0
14,407649.15,0.0,0.0,953446.61,1361095.75,0,407649.15,0.0100000000093132,0,0
12,1141303.23,103727.0,0.0,0.0,1141303.23,1,1037576.23,0.0,0,0
11,51986.45,653.0,0.0,0.0,51986.45,0,51333.45,0.0,0,0
